,X_org,Y_org,X_dest,Y_dest,time,frame
109,25.17527,55.22161,25.18885,55.22908,26,111
110,25.18885,55.22908,25.18808,55.23945,29,111
111,25.18808,55.23945,25.20232,55.2512,34,111
112,25.20232,55.2512,25.21515,55.26952,40,111
113,25.21515,55.26952,25.20962,55.27976,43,111
114,25.20962,55.27976,25.20843,55.27859,43,111
115,25.20843,55.27859,25.22318,55.29383,49,111
116,25.22318,55.29383,25.25414,55.38209,73,111
117,25.131924,55.247967,25.15365,55.22223,16,111
118,25.15365,55.22223,25.15568,55.21666,18,111
119,25.15568,55.21666,25.16084,55.21174,20,111
120,25.16084,55.21174,25.15708,55.20947,20,111
121,25.15708,55.20947,25.15532,55.20238,22,111
122,25.15532,55.20238,25.14748,55.19621,25,111
123,25.14748,55.19621,25.12821,55.1934,31,111
124,25.12821,55.1934,25.11934,55.20246,34,111
125,25.11934,55.20246,25.11825,55.18991,37,111
126,25.11825,55.18991,25.11522,55.18786,37,111
127,25.11522,55.18786,25.08521,55.20061,46,111
128,25.131924,55.247967,25.16438,55.25757,17,111
129,25.16438,55.25757,25.1666,55.25771,17,111
130,25.1666,55.25771,25.17669,55.27524,22,111
131,25.17669,55.27524,25.18404,55.26869,25,111
132,25.18404,55.26869,25.19402,55.26215,28,111
133,25.19402,55.26215,25.2041,55.26618,31,111
134,25.2041,55.26618,25.20032,55.27426,33,111
135,25.20032,55.27426,25.20056,55.2821,35,111
136,25.20056,55.2821,25.19918,55.28011,35,111
137,25.19918,55.28011,25.18561,55.2858,39,111
138,25.131924,55.247967,25.11697,55.23491,12,111
139,25.11697,55.23491,25.10381,55.21119,19,111
140,25.10381,55.21119,25.10422,55.20407,21,111
141,25.10422,55.20407,25.09667,55.19555,24,111
142,25.09667,55.19555,25.10057,55.19181,25,111
143,25.10057,55.19181,25.10231,55.18992,25,111
144,25.10231,55.18992,25.09703,55.18747,27,111
145,25.09703,55.18747,25.09491,55.18041,29,111
146,25.09491,55.18041,25.10166,55.17029,32,111
147,25.10166,55.17029,25.08863,55.15318,38,111
148,25.08863,55.15318,25.08347,55.15529,40,111
149,25.08347,55.15529,25.06136,55.15004,46,111
0,25.131924,55.247967,25.16021,55.28106,19,112
1,25.16021,55.28106,25.24488,55.42144,63,112
2,25.24488,55.42144,25.27492,55.43653,72,112
3,25.27492,55.43653,25.25423,55.44421,78,112
4,25.25423,55.44421,25.24295,55.44306,81,112
5,25.24295,55.44306,25.23662,55.47326,89,112
6,25.23662,55.47326,25.24339,55.4817,92,112
7,25.24339,55.4817,25.25009,55.48451,94,112
8,25.25009,55.48451,25.24029,55.51082,101,112
9,25.24029,55.51082,25.24069,55.5261,105,112
10,25.24069,55.5261,25.19782,55.61662,131,112
11,25.19782,55.61662,25.20046,55.62126,131,112
12,25.131924,55.247967,25.07476,55.344,37,112
13,25.07476,55.344,25.07693,55.3462,37,112
14,25.07693,55.3462,25.12708,55.37347,53,112
15,25.12708,55.37347,25.1284,55.3817,55,112
16,25.1284,55.3817,25.12446,55.39438,58,112
17,25.12446,55.39438,25.19317,55.44654,82,112
18,25.19317,55.44654,25.24314,55.47142,98,112
19,25.24314,55.47142,25.24851,55.47292,100,112
20,25.24851,55.47292,25.24995,55.47013,100,112
21,25.24995,55.47013,25.24978,55.4669,100,112
22,25.24978,55.4669,25.257,55.4811,104,112
23,25.257,55.4811,25.25829,55.48472,104,112
24,25.131924,55.247967,25.17115,55.31104,27,112
25,25.17115,55.31104,25.20072,55.37395,45,112
26,25.20072,55.37395,25.2122,55.40042,53,112
27,25.2122,55.40042,25.21557,55.39962,53,112
28,25.21557,55.39962,25.24019,55.40853,60,112
29,25.24019,55.40853,25.23752,55.41075,60,112
30,25.23752,55.41075,25.25249,55.41253,64,112
31,25.25249,55.41253,25.2539,55.42102,66,112
32,25.2539,55.42102,25.24903,55.43506,70,112
33,25.24903,55.43506,25.26084,55.45831,77,112
34,25.26084,55.45831,25.2682,55.45206,80,112
35,25.2682,55.45206,25.27338,55.45896,82,112
36,25.131924,55.247967,25.16349,55.33496,31,112
37,25.16349,55.33496,25.15769,55.37842,42,112
38,25.15769,55.37842,25.17595,55.41097,52,112
39,25.17595,55.41097,25.1774,55.41439,52,112
40,25.1774,55.41439,25.18176,55.40313,55,112
41,25.18176,55.40313,25.20325,55.40744,61,112
42,25.20325,55.40744,25.21085,55.41575,64,112
43,25.21085,55.41575,25.21886,55.41924,66,112
44,25.21886,55.41924,25.21863,55.42114,66,112
45,25.21863,55.42114,25.21949,55.42395,66,112
46,25.21949,55.42395,25.22959,55.43036,69,112
47,25.22959,55.43036,25.22684,55.43862,71,112
48,25.131924,55.247967,25.15507,55.26231,15,112
49,25.15507,55.26231,25.22346,55.3347,42,112
50,25.22346,55.3347,25.24414,55.31444,50,112
51,25.24414,55.31444,25.25875,55.32474,55,112
52,25.25875,55.32474,25.2628,55.33552,58,112
53,25.2628,55.33552,25.27426,55.31728,64,112
54,25.27426,55.31728,25.28382,55.36034,75,112
55,25.28382,55.36034,25.2802,55.37055,78,112
56,25.2802,55.37055,25.27473,55.36884,80,112
57,25.27473,55.36884,25.23526,55.40028,94,112
58,25.23526,55.40028,25.23404,55.41008,97,112
59,25.131924,55.247967,25.08255,55.35122,37,112
60,25.08255,55.35122,25.07551,55.36194,40,112
61,25.07551,55.36194,25.07112,55.36217,40,112
62,25.07112,55.36217,25.0689,55.36179,40,112
63,25.0689,55.36179,25.08086,55.35775,44,112
64,25.08086,55.35775,25.08416,55.35943,44,112
65,25.08416,55.35943,25.08702,55.35615,44,112
66,25.08702,55.35615,25.07524,55.36551,48,112
67,25.07524,55.36551,24.98686,55.40105,75,112
68,24.98686,55.40105,24.87767,55.36096,108,112
69,25.131924,55.247967,25.18283,55.36252,40,112
70,25.18283,55.36252,25.1815,55.37615,44,112
71,25.1815,55.37615,25.19189,55.38844,48,112
72,25.19189,55.38844,25.19143,55.38989,48,112
73,25.19143,55.38989,25.19837,55.3993,51,112
74,25.19837,55.3993,25.19664,55.412,54,112
75,25.19664,55.412,25.19307,55.42206,57,112
76,25.19307,55.42206,25.1894,55.43323,60,112
77,25.1894,55.43323,25.21071,55.44139,66,112
78,25.21071,55.44139,25.28538,55.41518,88,112
79,25.28538,55.41518,25.28748,55.39859,92,112
80,25.28748,55.39859,25.32007,55.34867,108,112
81,25.131924,55.247967,25.05599,55.21497,30,112
82,25.05599,55.21497,25.0601,55.21185,30,112
83,25.0601,55.21185,25.05676,55.20956,30,112
84,25.05676,55.20956,25.02698,55.17308,43,112
85,25.02698,55.17308,25.05423,55.16764,51,112
86,25.05423,55.16764,25.10846,55.13277,69,112
87,25.10846,55.13277,25.2155,55.24957,112,112
88,25.2155,55.24957,25.23008,55.26805,118,112
89,25.23008,55.26805,25.2351,55.27473,120,112
90,25.2351,55.27473,25.23199,55.28241,122,112
91,25.23199,55.28241,25.24562,55.29304,127,112
92,25.24562,55.29304,25.26016,55.29882,131,112
93,25.131924,55.247967,25.0823,55.22555,22,112
94,25.0823,55.22555,25.08163,55.22339,22,112
95,25.08163,55.22339,25.0756,55.22737,24,112
96,25.0756,55.22737,25.07452,55.23949,27,112
97,25.07452,55.23949,25.06094,55.23629,31,112
98,25.06094,55.23629,25.05229,55.25397,36,112
99,25.05229,55.25397,25.0477,55.25158,37,112
100,25.0477,55.25158,25.0414,55.23741,41,112
101,25.0414,55.23741,25.02596,55.24254,46,112
102,25.02596,55.24254,25.03464,55.26914,53,112
103,25.03464,55.26914,25.05287,55.28268,59,112
104,25.05287,55.28268,25.01201,55.3074,72,112
105,25.131924,55.247967,25.15446,55.23674,14,112
106,25.15446,55.23674,25.16502,55.23734,17,112
107,25.16502,55.23734,25.17456,55.2213,22,112
108,25.17456,55.2213,25.17527,55.22161,22,112
109,25.17527,55.22161,25.18885,55.22908,26,112
110,25.18885,55.22908,25.18808,55.23945,29,112
111,25.18808,55.23945,25.20232,55.2512,34,112
112,25.20232,55.2512,25.21515,55.26952,40,112
113,25.21515,55.26952,25.20962,55.27976,43,112
114,25.20962,55.27976,25.20843,55.27859,43,112
115,25.20843,55.27859,25.22318,55.29383,49,112
116,25.22318,55.29383,25.25414,55.38209,73,112
117,25.131924,55.247967,25.15365,55.22223,16,112
118,25.15365,55.22223,25.15568,55.21666,18,112
119,25.15568,55.21666,25.16084,55.21174,20,112
120,25.16084,55.21174,25.15708,55.20947,20,112
121,25.15708,55.20947,25.15532,55.20238,22,112
122,25.15532,55.20238,25.14748,55.19621,25,112
123,25.14748,55.19621,25.12821,55.1934,31,112
124,25.12821,55.1934,25.11934,55.20246,34,112
125,25.11934,55.20246,25.11825,55.18991,37,112
126,25.11825,55.18991,25.11522,55.18786,37,112
127,25.11522,55.18786,25.08521,55.20061,46,112
128,25.131924,55.247967,25.16438,55.25757,17,112
129,25.16438,55.25757,25.1666,55.25771,17,112
130,25.1666,55.25771,25.17669,55.27524,22,112
131,25.17669,55.27524,25.18404,55.26869,25,112
132,25.18404,55.26869,25.19402,55.26215,28,112
133,25.19402,55.26215,25.2041,55.26618,31,112
134,25.2041,55.26618,25.20032,55.27426,33,112
135,25.20032,55.27426,25.20056,55.2821,35,112
136,25.20056,55.2821,25.19918,55.28011,35,112
137,25.19918,55.28011,25.18561,55.2858,39,112
138,25.131924,55.247967,25.11697,55.23491,12,112
139,25.11697,55.23491,25.10381,55.21119,19,112
140,25.10381,55.21119,25.10422,55.20407,21,112
141,25.10422,55.20407,25.09667,55.19555,24,112
142,25.09667,55.19555,25.10057,55.19181,25,112
143,25.10057,55.19181,25.10231,55.18992,25,112
144,25.10231,55.18992,25.09703,55.18747,27,112
145,25.09703,55.18747,25.09491,55.18041,29,112
146,25.09491,55.18041,25.10166,55.17029,32,112
147,25.10166,55.17029,25.08863,55.15318,38,112
148,25.08863,55.15318,25.08347,55.15529,40,112
149,25.08347,55.15529,25.06136,55.15004,46,112
0,25.131924,55.247967,25.16021,55.28106,19,113
1,25.16021,55.28106,25.24488,55.42144,63,113
2,25.24488,55.42144,25.27492,55.43653,72,113
3,25.27492,55.43653,25.25423,55.44421,78,113
4,25.25423,55.44421,25.24295,55.44306,81,113
5,25.24295,55.44306,25.23662,55.47326,89,113
6,25.23662,55.47326,25.24339,55.4817,92,113
7,25.24339,55.4817,25.25009,55.48451,94,113
8,25.25009,55.48451,25.24029,55.51082,101,113
9,25.24029,55.51082,25.24069,55.5261,105,113
10,25.24069,55.5261,25.19782,55.61662,131,113
11,25.19782,55.61662,25.20046,55.62126,131,113
12,25.131924,55.247967,25.07476,55.344,37,113
13,25.07476,55.344,25.07693,55.3462,37,113
14,25.07693,55.3462,25.12708,55.37347,53,113
15,25.12708,55.37347,25.1284,55.3817,55,113
16,25.1284,55.3817,25.12446,55.39438,58,113
17,25.12446,55.39438,25.19317,55.44654,82,113
18,25.19317,55.44654,25.24314,55.47142,98,113
19,25.24314,55.47142,25.24851,55.47292,100,113
20,25.24851,55.47292,25.24995,55.47013,100,113
21,25.24995,55.47013,25.24978,55.4669,100,113
22,25.24978,55.4669,25.257,55.4811,104,113
23,25.257,55.4811,25.25829,55.48472,104,113
24,25.131924,55.247967,25.17115,55.31104,27,113
25,25.17115,55.31104,25.20072,55.37395,45,113
26,25.20072,55.37395,25.2122,55.40042,53,113
27,25.2122,55.40042,25.21557,55.39962,53,113
28,25.21557,55.39962,25.24019,55.40853,60,113
29,25.24019,55.40853,25.23752,55.41075,60,113
30,25.23752,55.41075,25.25249,55.41253,64,113
31,25.25249,55.41253,25.2539,55.42102,66,113
32,25.2539,55.42102,25.24903,55.43506,70,113
33,25.24903,55.43506,25.26084,55.45831,77,113
34,25.26084,55.45831,25.2682,55.45206,80,113
35,25.2682,55.45206,25.27338,55.45896,82,113
36,25.131924,55.247967,25.16349,55.33496,31,113
37,25.16349,55.33496,25.15769,55.37842,42,113
38,25.15769,55.37842,25.17595,55.41097,52,113
39,25.17595,55.41097,25.1774,55.41439,52,113
40,25.1774,55.41439,25.18176,55.40313,55,113
41,25.18176,55.40313,25.20325,55.40744,61,113
42,25.20325,55.40744,25.21085,55.41575,64,113
43,25.21085,55.41575,25.21886,55.41924,66,113
44,25.21886,55.41924,25.21863,55.42114,66,113
45,25.21863,55.42114,25.21949,55.42395,66,113
46,25.21949,55.42395,25.22959,55.43036,69,113
47,25.22959,55.43036,25.22684,55.43862,71,113
48,25.131924,55.247967,25.15507,55.26231,15,113
49,25.15507,55.26231,25.22346,55.3347,42,113
50,25.22346,55.3347,25.24414,55.31444,50,113
51,25.24414,55.31444,25.25875,55.32474,55,113
52,25.25875,55.32474,25.2628,55.33552,58,113
53,25.2628,55.33552,25.27426,55.31728,64,113
54,25.27426,55.31728,25.32007,55.34867,79,113
55,25.32007,55.34867,25.28382,55.36034,90,113
56,25.28382,55.36034,25.2802,55.37055,93,113
57,25.2802,55.37055,25.27473,55.36884,95,113
58,25.27473,55.36884,25.23526,55.40028,109,113
59,25.23526,55.40028,25.23404,55.41008,112,113
60,25.131924,55.247967,25.08255,55.35122,37,113
61,25.08255,55.35122,25.07551,55.36194,40,113
62,25.07551,55.36194,25.07112,55.36217,40,113
63,25.07112,55.36217,25.0689,55.36179,40,113
64,25.0689,55.36179,25.08086,55.35775,44,113
65,25.08086,55.35775,25.08416,55.35943,44,113
66,25.08416,55.35943,25.08702,55.35615,44,113
67,25.08702,55.35615,25.07524,55.36551,48,113
68,25.07524,55.36551,24.98686,55.40105,75,113
69,24.98686,55.40105,24.87767,55.36096,108,113
70,25.131924,55.247967,25.18283,55.36252,40,113
71,25.18283,55.36252,25.1815,55.37615,44,113
72,25.1815,55.37615,25.19189,55.38844,48,113
73,25.19189,55.38844,25.19143,55.38989,48,113
74,25.19143,55.38989,25.19837,55.3993,51,113
75,25.19837,55.3993,25.19664,55.412,54,113
76,25.19664,55.412,25.19307,55.42206,57,113
77,25.19307,55.42206,25.1894,55.43323,60,113
78,25.1894,55.43323,25.21071,55.44139,66,113
79,25.21071,55.44139,25.28538,55.41518,88,113
80,25.28538,55.41518,25.28748,55.39859,92,113
81,25.131924,55.247967,25.05599,55.21497,30,113
82,25.05599,55.21497,25.0601,55.21185,30,113
83,25.0601,55.21185,25.05676,55.20956,30,113
84,25.05676,55.20956,25.02698,55.17308,43,113
85,25.02698,55.17308,25.05423,55.16764,51,113
86,25.05423,55.16764,25.10846,55.13277,69,113
87,25.10846,55.13277,25.2155,55.24957,112,113
88,25.2155,55.24957,25.23008,55.26805,118,113
89,25.23008,55.26805,25.2351,55.27473,120,113
90,25.2351,55.27473,25.23199,55.28241,122,113
91,25.23199,55.28241,25.24562,55.29304,127,113
92,25.24562,55.29304,25.26016,55.29882,131,113
93,25.131924,55.247967,25.0823,55.22555,22,113
94,25.0823,55.22555,25.08163,55.22339,22,113
95,25.08163,55.22339,25.0756,55.22737,24,113
96,25.0756,55.22737,25.07452,55.23949,27,113
97,25.07452,55.23949,25.06094,55.23629,31,113
98,25.06094,55.23629,25.05229,55.25397,36,113
99,25.05229,55.25397,25.0477,55.25158,37,113
100,25.0477,55.25158,25.0414,55.23741,41,113
101,25.0414,55.23741,25.02596,55.24254,46,113
102,25.02596,55.24254,25.03464,55.26914,53,113
103,25.03464,55.26914,25.05287,55.28268,59,113
104,25.05287,55.28268,25.01201,55.3074,72,113
105,25.131924,55.247967,25.15446,55.23674,14,113
106,25.15446,55.23674,25.16502,55.23734,17,113
107,25.16502,55.23734,25.17456,55.2213,22,113
108,25.17456,55.2213,25.17527,55.22161,22,113
109,25.17527,55.22161,25.18885,55.22908,26,113
110,25.18885,55.22908,25.18808,55.23945,29,113
111,25.18808,55.23945,25.20232,55.2512,34,113
112,25.20232,55.2512,25.21515,55.26952,40,113
113,25.21515,55.26952,25.20962,55.27976,43,113
114,25.20962,55.27976,25.20843,55.27859,43,113
115,25.20843,55.27859,25.22318,55.29383,49,113
116,25.22318,55.29383,25.25414,55.38209,73,113
117,25.131924,55.247967,25.15365,55.22223,16,113
118,25.15365,55.22223,25.15568,55.21666,18,113
119,25.15568,55.21666,25.16084,55.21174,20,113
120,25.16084,55.21174,25.15708,55.20947,20,113
121,25.15708,55.20947,25.15532,55.20238,22,113
122,25.15532,55.20238,25.14748,55.19621,25,113
123,25.14748,55.19621,25.12821,55.1934,31,113
124,25.12821,55.1934,25.11934,55.20246,34,113
125,25.11934,55.20246,25.11825,55.18991,37,113
126,25.11825,55.18991,25.11522,55.18786,37,113
127,25.11522,55.18786,25.08521,55.20061,46,113
128,25.131924,55.247967,25.16438,55.25757,17,113
129,25.16438,55.25757,25.1666,55.25771,17,113
130,25.1666,55.25771,25.17669,55.27524,22,113
131,25.17669,55.27524,25.18404,55.26869,25,113
132,25.18404,55.26869,25.19402,55.26215,28,113
133,25.19402,55.26215,25.2041,55.26618,31,113
134,25.2041,55.26618,25.20032,55.27426,33,113
135,25.20032,55.27426,25.20056,55.2821,35,113
136,25.20056,55.2821,25.19918,55.28011,35,113
137,25.19918,55.28011,25.18561,55.2858,39,113
138,25.131924,55.247967,25.11697,55.23491,12,113
139,25.11697,55.23491,25.10381,55.21119,19,113
140,25.10381,55.21119,25.10422,55.20407,21,113
141,25.10422,55.20407,25.09667,55.19555,24,113
142,25.09667,55.19555,25.10057,55.19181,25,113
143,25.10057,55.19181,25.10231,55.18992,25,113
144,25.10231,55.18992,25.09703,55.18747,27,113
145,25.09703,55.18747,25.09491,55.18041,29,113
146,25.09491,55.18041,25.10166,55.17029,32,113
147,25.10166,55.17029,25.08863,55.15318,38,113
148,25.08863,55.15318,25.08347,55.15529,40,113
149,25.08347,55.15529,25.06136,55.15004,46,113
0,25.131924,55.247967,25.16021,55.28106,19,114
1,25.16021,55.28106,25.24488,55.42144,63,114
2,25.24488,55.42144,25.27492,55.43653,72,114
3,25.27492,55.43653,25.25423,55.44421,78,114
4,25.25423,55.44421,25.24295,55.44306,81,114
5,25.24295,55.44306,25.23662,55.47326,89,114
6,25.23662,55.47326,25.24339,55.4817,92,114
7,25.24339,55.4817,25.25009,55.48451,94,114
8,25.25009,55.48451,25.24029,55.51082,101,114
9,25.24029,55.51082,25.24069,55.5261,105,114
10,25.24069,55.5261,25.19782,55.61662,131,114
11,25.19782,55.61662,25.20046,55.62126,131,114
12,25.131924,55.247967,25.07476,55.344,37,114
13,25.07476,55.344,25.07693,55.3462,37,114
14,25.07693,55.3462,25.12708,55.37347,53,114
15,25.12708,55.37347,25.1284,55.3817,55,114
16,25.1284,55.3817,25.12446,55.39438,58,114
17,25.12446,55.39438,25.19317,55.44654,82,114
18,25.19317,55.44654,25.24314,55.47142,98,114
19,25.24314,55.47142,25.24851,55.47292,100,114
20,25.24851,55.47292,25.24995,55.47013,100,114
21,25.24995,55.47013,25.24978,55.4669,100,114
22,25.24978,55.4669,25.257,55.4811,104,114
23,25.257,55.4811,25.25829,55.48472,104,114
24,25.131924,55.247967,25.17115,55.31104,27,114
25,25.17115,55.31104,25.20072,55.37395,45,114
26,25.20072,55.37395,25.2122,55.40042,53,114
27,25.2122,55.40042,25.21557,55.39962,53,114
28,25.21557,55.39962,25.24019,55.40853,60,114
29,25.24019,55.40853,25.23752,55.41075,60,114
30,25.23752,55.41075,25.25249,55.41253,64,114
31,25.25249,55.41253,25.2539,55.42102,66,114
32,25.2539,55.42102,25.24903,55.43506,70,114
33,25.24903,55.43506,25.26084,55.45831,77,114
34,25.26084,55.45831,25.2682,55.45206,80,114
35,25.2682,55.45206,25.27338,55.45896,82,114
36,25.131924,55.247967,25.16349,55.33496,31,114
37,25.16349,55.33496,25.15769,55.37842,42,114
38,25.15769,55.37842,25.17595,55.41097,52,114
39,25.17595,55.41097,25.1774,55.41439,52,114
40,25.1774,55.41439,25.18176,55.40313,55,114
41,25.18176,55.40313,25.20325,55.40744,61,114
42,25.20325,55.40744,25.21085,55.41575,64,114
43,25.21085,55.41575,25.21886,55.41924,66,114
44,25.21886,55.41924,25.21863,55.42114,66,114
45,25.21863,55.42114,25.21949,55.42395,66,114
46,25.21949,55.42395,25.22959,55.43036,69,114
47,25.22959,55.43036,25.22684,55.43862,71,114
48,25.131924,55.247967,25.15507,55.26231,15,114
49,25.15507,55.26231,25.22346,55.3347,42,114
50,25.22346,55.3347,25.24414,55.31444,50,114
51,25.24414,55.31444,25.25875,55.32474,55,114
52,25.25875,55.32474,25.2628,55.33552,58,114
53,25.2628,55.33552,25.27426,55.31728,64,114
54,25.27426,55.31728,25.32007,55.34867,79,114
55,25.32007,55.34867,25.28382,55.36034,90,114
56,25.28382,55.36034,25.2802,55.37055,93,114
57,25.2802,55.37055,25.27473,55.36884,95,114
58,25.27473,55.36884,25.23526,55.40028,109,114
59,25.23526,55.40028,25.23404,55.41008,112,114
60,25.131924,55.247967,25.08255,55.35122,37,114
61,25.08255,55.35122,25.07551,55.36194,40,114
62,25.07551,55.36194,25.07112,55.36217,40,114
63,25.07112,55.36217,25.0689,55.36179,40,114
64,25.0689,55.36179,25.08086,55.35775,44,114
65,25.08086,55.35775,25.08416,55.35943,44,114
66,25.08416,55.35943,25.08702,55.35615,44,114
67,25.08702,55.35615,25.07524,55.36551,48,114
68,25.07524,55.36551,24.98686,55.40105,75,114
69,24.98686,55.40105,24.87767,55.36096,108,114
70,25.131924,55.247967,25.18283,55.36252,40,114
71,25.18283,55.36252,25.1815,55.37615,44,114
72,25.1815,55.37615,25.19189,55.38844,48,114
73,25.19189,55.38844,25.19143,55.38989,48,114
74,25.19143,55.38989,25.19837,55.3993,51,114
75,25.19837,55.3993,25.19664,55.412,54,114
76,25.19664,55.412,25.19307,55.42206,57,114
77,25.19307,55.42206,25.1894,55.43323,60,114
78,25.1894,55.43323,25.21071,55.44139,66,114
79,25.21071,55.44139,25.25414,55.38209,86,114
80,25.25414,55.38209,25.28538,55.41518,98,114
81,25.28538,55.41518,25.28748,55.39859,102,114
82,25.131924,55.247967,25.05599,55.21497,30,114
83,25.05599,55.21497,25.0601,55.21185,30,114
84,25.0601,55.21185,25.05676,55.20956,30,114
85,25.05676,55.20956,25.02698,55.17308,43,114
86,25.02698,55.17308,25.05423,55.16764,51,114
87,25.05423,55.16764,25.10846,55.13277,69,114
88,25.10846,55.13277,25.2155,55.24957,112,114
89,25.2155,55.24957,25.23008,55.26805,118,114
90,25.23008,55.26805,25.2351,55.27473,120,114
91,25.2351,55.27473,25.23199,55.28241,122,114
92,25.23199,55.28241,25.24562,55.29304,127,114
93,25.24562,55.29304,25.26016,55.29882,131,114
94,25.131924,55.247967,25.0823,55.22555,22,114
95,25.0823,55.22555,25.08163,55.22339,22,114
96,25.08163,55.22339,25.0756,55.22737,24,114
97,25.0756,55.22737,25.07452,55.23949,27,114
98,25.07452,55.23949,25.06094,55.23629,31,114
99,25.06094,55.23629,25.05229,55.25397,36,114
100,25.05229,55.25397,25.0477,55.25158,37,114
101,25.0477,55.25158,25.0414,55.23741,41,114
102,25.0414,55.23741,25.02596,55.24254,46,114
103,25.02596,55.24254,25.03464,55.26914,53,114
104,25.03464,55.26914,25.05287,55.28268,59,114
105,25.05287,55.28268,25.01201,55.3074,72,114
106,25.131924,55.247967,25.15446,55.23674,14,114
107,25.15446,55.23674,25.16502,55.23734,17,114
108,25.16502,55.23734,25.17456,55.2213,22,114
109,25.17456,55.2213,25.17527,55.22161,22,114
110,25.17527,55.22161,25.18885,55.22908,26,114
111,25.18885,55.22908,25.18808,55.23945,29,114
112,25.18808,55.23945,25.20232,55.2512,34,114
113,25.20232,55.2512,25.21515,55.26952,40,114
114,25.21515,55.26952,25.20962,55.27976,43,114
115,25.20962,55.27976,25.20843,55.27859,43,114
116,25.20843,55.27859,25.22318,55.29383,49,114
117,25.131924,55.247967,25.15365,55.22223,16,114
118,25.15365,55.22223,25.15568,55.21666,18,114
119,25.15568,55.21666,25.16084,55.21174,20,114
120,25.16084,55.21174,25.15708,55.20947,20,114
121,25.15708,55.20947,25.15532,55.20238,22,114
122,25.15532,55.20238,25.14748,55.19621,25,114
123,25.14748,55.19621,25.12821,55.1934,31,114
124,25.12821,55.1934,25.11934,55.20246,34,114
125,25.11934,55.20246,25.11825,55.18991,37,114
126,25.11825,55.18991,25.11522,55.18786,37,114
127,25.11522,55.18786,25.08521,55.20061,46,114
128,25.131924,55.247967,25.16438,55.25757,17,114
129,25.16438,55.25757,25.1666,55.25771,17,114
130,25.1666,55.25771,25.17669,55.27524,22,114
131,25.17669,55.27524,25.18404,55.26869,25,114
132,25.18404,55.26869,25.19402,55.26215,28,114
133,25.19402,55.26215,25.2041,55.26618,31,114
134,25.2041,55.26618,25.20032,55.27426,33,114
135,25.20032,55.27426,25.20056,55.2821,35,114
136,25.20056,55.2821,25.19918,55.28011,35,114
137,25.19918,55.28011,25.18561,55.2858,39,114
138,25.131924,55.247967,25.11697,55.23491,12,114
139,25.11697,55.23491,25.10381,55.21119,19,114
140,25.10381,55.21119,25.10422,55.20407,21,114
141,25.10422,55.20407,25.09667,55.19555,24,114
142,25.09667,55.19555,25.10057,55.19181,25,114
143,25.10057,55.19181,25.10231,55.18992,25,114
144,25.10231,55.18992,25.09703,55.18747,27,114
145,25.09703,55.18747,25.09491,55.18041,29,114
146,25.09491,55.18041,25.10166,55.17029,32,114
147,25.10166,55.17029,25.08863,55.15318,38,114
148,25.08863,55.15318,25.08347,55.15529,40,114
149,25.08347,55.15529,25.06136,55.15004,46,114
0,25.131924,55.247967,25.16021,55.28106,19,115
1,25.16021,55.28106,25.24488,55.42144,63,115
2,25.24488,55.42144,25.27492,55.43653,72,115
3,25.27492,55.43653,25.25423,55.44421,78,115
4,25.25423,55.44421,25.24295,55.44306,81,115
5,25.24295,55.44306,25.23662,55.47326,89,115
6,25.23662,55.47326,25.24339,55.4817,92,115
7,25.24339,55.4817,25.25009,55.48451,94,115
8,25.25009,55.48451,25.24029,55.51082,101,115
9,25.24029,55.51082,25.24069,55.5261,105,115
10,25.24069,55.5261,25.19782,55.61662,131,115
11,25.19782,55.61662,25.20046,55.62126,131,115
12,25.131924,55.247967,25.07476,55.344,37,115
13,25.07476,55.344,25.07693,55.3462,37,115
14,25.07693,55.3462,25.12708,55.37347,53,115
15,25.12708,55.37347,25.1284,55.3817,55,115
16,25.1284,55.3817,25.12446,55.39438,58,115
17,25.12446,55.39438,25.19317,55.44654,82,115
18,25.19317,55.44654,25.24314,55.47142,98,115
19,25.24314,55.47142,25.24851,55.47292,100,115
20,25.24851,55.47292,25.24995,55.47013,100,115
21,25.24995,55.47013,25.24978,55.4669,100,115
22,25.24978,55.4669,25.257,55.4811,104,115
23,25.257,55.4811,25.25829,55.48472,104,115
24,25.131924,55.247967,25.17115,55.31104,27,115
25,25.17115,55.31104,25.20072,55.37395,45,115
26,25.20072,55.37395,25.2122,55.40042,53,115
27,25.2122,55.40042,25.21557,55.39962,53,115
28,25.21557,55.39962,25.24019,55.40853,60,115
29,25.24019,55.40853,25.23752,55.41075,60,115
30,25.23752,55.41075,25.25249,55.41253,64,115
31,25.25249,55.41253,25.2539,55.42102,66,115
32,25.2539,55.42102,25.24903,55.43506,70,115
33,25.24903,55.43506,25.26084,55.45831,77,115
34,25.26084,55.45831,25.2682,55.45206,80,115
35,25.2682,55.45206,25.27338,55.45896,82,115
36,25.131924,55.247967,25.16349,55.33496,31,115
37,25.16349,55.33496,25.15769,55.37842,42,115
38,25.15769,55.37842,25.17595,55.41097,52,115
39,25.17595,55.41097,25.1774,55.41439,52,115
40,25.1774,55.41439,25.18176,55.40313,55,115
41,25.18176,55.40313,25.20325,55.40744,61,115
42,25.20325,55.40744,25.21085,55.41575,64,115
43,25.21085,55.41575,25.21886,55.41924,66,115
44,25.21886,55.41924,25.21863,55.42114,66,115
45,25.21863,55.42114,25.21949,55.42395,66,115
46,25.21949,55.42395,25.22959,55.43036,69,115
